"Folder","ID","Person","TS.of.data.collection","Researcher.Initial","Signal.ID","Date","Weather","Number.of.people.in.group","Age_Child","Age_Teenager","Age_Young_adult","Age_Middle_aged_adult","Age_Older_adult_over_65","Age_Adult_of_unknown_age","Age_ChildTeen","Age_Adult","Gender_Male","Gender_Female","Gender_Unknown_gender","OC_Stroller","OC_Carrying_load","OC_Wheelchair","OC_Skateboard","OC_Scooter","OC_Bicycle","OC_Distracted","OC_Others","Crosswalk.ID","Crossing.location","Crossing.direction","Ped.TS.at.CP.1","Ped.TS.at.CP.2","Ped.TS.at.CP.Diff","RT.queue.length","About.Ped","About.overall.conflict","Signal","Location","Corner","RT","Start","End","Duration","P_RT","P_P1","P_P2","P_Notes","SKEWED","CORNER","BIKE_LN","BIKE_LOC","RT_LNS","REC_LNS","CHANNEL","CURB_RAD","CW_DIST","SB_DIST","RAMPS","CR_TYPE","EXTENSION","Street.Lt","CWType1","RTOR","CWType2","RTNotSig","OnRamp","OffRamp","LAT","LONG","AAD","area_sqmi_qtmi","per_res_qtmi","per_com_qtmi","per_ind_qtmi","per_vac_qtmi","per_other_qtmi","intden_qtmi","per4wy_qtmi","worship_qtmi","schools_qtmi","park_sqmi_qtmi","popden_000_qtmi","empden_000_qtmi","income_000_qtmi","avgveh_qtmi","hhsize_qtmi","stops_qtmi","stopden_qtmi","highway","local_road","major_road","AADT_30M_Buffer"
"2022-05-23 8304",2619,"JB",2022-08-23 19:12:00,"JB",8304,2022-05-23,"Clear",3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 11:02:12,2022-05-23 11:02:12,0,"1",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2620,"JB",2022-08-23 19:13:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 11:03:31,2022-05-23 11:03:31,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2621,"JB",2022-08-23 19:16:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 11:04:18,2022-05-23 11:04:18,0,"0",NA,"conflict with right and left turning vehicles",8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2622,"JB",2022-08-23 19:18:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 11:07:52,2022-05-23 11:07:52,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2623,"JB",2022-08-23 19:20:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 11:09:10,2022-05-23 11:09:10,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2624,"JB",2022-08-23 19:57:00,"JB",8304,2022-05-23,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 14:01:01,2022-05-23 14:01:01,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2625,"JB",2022-08-23 20:01:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 14:06:15,2022-05-23 14:06:15,0,"1",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2626,"JB",2022-08-23 20:04:00,"JB",8304,2022-05-23,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:10:41,2022-05-23 14:10:41,0,"1",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2627,"JB",2022-08-23 20:10:00,"JB",8304,2022-05-23,"Clear",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 14:17:37,2022-05-23 14:17:37,0,"0",NA,"conflicts with left turning vehicles",8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2628,"JB",2022-08-23 20:11:00,"JB",8304,2022-05-23,"Clear",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:17:59,2022-05-23 14:17:59,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2629,"JB",2022-08-23 20:13:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:19:05,2022-05-23 14:19:05,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2630,"JB",2022-08-23 20:16:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"walking dog","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:23:36,2022-05-23 14:23:36,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2631,"JB",2022-08-23 20:20:00,"JB",8304,2022-05-23,"Clear",4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:28:16,2022-05-23 14:28:22,6,"0","last of group  14:28:22",NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2632,"JB",2022-08-23 20:21:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 14:28:44,2022-05-23 14:28:44,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2633,"JB",2022-08-23 20:22:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:29:02,2022-05-23 14:29:02,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2634,"JB",2022-08-23 20:23:00,"JB",8304,2022-05-23,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 14:09:20,2022-05-23 14:09:20,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2635,"JB",2022-08-23 20:27:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:34:25,2022-05-23 14:34:25,0,"0",NA,"conflict with left turning vehicle",8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2636,"JB",2022-08-23 20:28:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 14:36:35,2022-05-23 14:36:35,0,"1",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2637,"JB",2022-08-23 20:29:00,"JB",8304,2022-05-23,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 14:36:45,2022-05-23 14:36:45,0,"1",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2638,"JB",2022-08-23 20:30:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 14:37:44,2022-05-23 14:37:44,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2639,"JB",2022-08-23 20:32:00,"JB",8304,2022-05-23,"Clear",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 14:39:28,2022-05-23 14:39:28,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2640,"JB",2022-08-23 20:33:00,"JB",8304,2022-05-23,"Clear",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:39:48,2022-05-23 14:39:48,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2641,"JB",2022-08-23 20:34:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:41:07,2022-05-23 14:41:07,0,"0",NA,"conflict with left turning vehicle",8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2642,"JB",2022-08-23 20:35:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 14:42:15,2022-05-23 14:42:15,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2643,"JB",2022-08-23 20:36:00,"JB",8304,2022-05-23,"Clear",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:42:16,2022-05-23 14:42:16,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2644,"JB",2022-08-23 20:37:00,"JB",8304,2022-05-23,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:42:49,2022-05-23 14:42:49,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2645,"JB",2022-08-23 20:40:00,"JB",8304,2022-05-23,"Clear",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:46:47,2022-05-23 14:46:47,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2646,"JB",2022-08-23 20:41:00,"JB",8304,2022-05-23,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-23 14:46:57,2022-05-23 14:46:57,0,"0",NA,NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-05-23 8304",2647,"JB",2022-08-23 20:42:00,"JB",8304,2022-05-23,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-23 14:47:02,2022-05-23 14:47:02,0,"0"," ",NA,8304,"Main St / US-191 @ 300 S, MAB","SW","EB RT",2022-05-23 07:49:00,2022-05-24 15:10:00,31.3500000000349,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,34,6,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,38.568666,-109.550753,1174.92022169665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
