"Folder","ID","Person","TS.of.data.collection","Researcher.Initial","Signal.ID","Date","Weather","Number.of.people.in.group","Age_Child","Age_Teenager","Age_Young_adult","Age_Middle_aged_adult","Age_Older_adult_over_65","Age_Adult_of_unknown_age","Age_ChildTeen","Age_Adult","Gender_Male","Gender_Female","Gender_Unknown_gender","OC_Stroller","OC_Carrying_load","OC_Wheelchair","OC_Skateboard","OC_Scooter","OC_Bicycle","OC_Distracted","OC_Others","Crosswalk.ID","Crossing.location","Crossing.direction","Ped.TS.at.CP.1","Ped.TS.at.CP.2","Ped.TS.at.CP.Diff","RT.queue.length","About.Ped","About.overall.conflict","Vehicle","Stop.location","TS.CP","Reaction.to.conflict","Ped.Reaction","Type","About.Conflict","Encroachment_Time_Pre","Encroachment_Time_Post","Encroachment_Time","Encroachment.Car.Before.Ped","Encroachment.Car.After.Ped","Encroachment.Car.Same.Ped","Signal","Location","Corner","RT","Start","End","Duration","P_RT","P_P1","P_P2","P_Notes","SKEWED","CORNER","BIKE_LN","BIKE_LOC","RT_LNS","REC_LNS","CHANNEL","CURB_RAD","CW_DIST","SB_DIST","RAMPS","CR_TYPE","EXTENSION","Street.Lt","CWType1","RTOR","CWType2","RTNotSig","OnRamp","OffRamp","LAT","LONG","AAD","area_sqmi_qtmi","per_res_qtmi","per_com_qtmi","per_ind_qtmi","per_vac_qtmi","per_other_qtmi","intden_qtmi","per4wy_qtmi","worship_qtmi","schools_qtmi","park_sqmi_qtmi","popden_000_qtmi","empden_000_qtmi","income_000_qtmi","avgveh_qtmi","hhsize_qtmi","stops_qtmi","stopden_qtmi","highway","local_road","major_road","AADT_30M_Buffer","PEDCP1_ped1","PEDCP1_ped2","PEDCP1_veh","PEDCP2_ped1","PEDCP2_ped2","PEDCP2_veh","VEHCP_ped1","VEHCP_ped2","VEHCP_veh","PEDCP_veh","PEDCP_ped","VEHCP_ped","skyc_%","air_temp_f","dew_point_f","uwnd_mps","vwnd_mps","hourly_precip_in","Weekday","Weekend","Hour","TOD1","TOD2","AMPeak","PMPeak"
"2021-11-18 6407",1627,"JB",2022-05-24 09:46:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 14:46:09,2021-11-19 14:46:09,0,"0",NA,NA,1,"Inside the first crosswalk",2021-11-19 14:46:02,"No obvious reaction","No obvious reaction","SUV","vehicle went before ped",7,-7,-7,TRUE,FALSE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Walk","Green","Green","FDW","Walk",78,45.8,33.5,-0.69,-4.57,0,"Fri",FALSE,"14","1214","1217",FALSE,FALSE
"2021-11-18 6407",1630,"JB",2022-05-24 09:54:00,"JB",6407,2021-11-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-11-19 14:50:33,2021-11-19 14:50:33,0,"2",NA,NA,1,"Before the first crosswalk",2021-11-19 14:50:36,"Driver fully stopped","No obvious reaction","Pickup Truck","vehicle started turning in front of ped, then stopped and waited, then turned before ped reached curb",-3,3,3,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","FDW","FDW",78,45.8,33.5,-0.69,-4.57,0,"Fri",FALSE,"14","1214","1217",FALSE,FALSE
"2021-11-18 6407",1642,"JB",2022-05-24 10:19:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 15:06:53,2021-11-19 15:06:53,0,"2",NA,NA,1,"Inside the first crosswalk",2021-11-19 15:06:57,"Driver fully stopped","No obvious reaction","Sedan","vehicle started turning in front of ped, stopped, then continued turning before ped reached curb",-4,4,4,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",78,45.8,33.5,-0.69,-4.57,0,"Fri",FALSE,"15","1517","1217",FALSE,FALSE
"2021-11-18 6407",1646,"JB",2022-05-24 10:30:00,"JB",6407,2021-11-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 15:11:54,2021-11-19 15:11:54,0,"1",NA,NA,1,"Inside the first crosswalk",2021-11-19 15:11:58,"Driver fully stopped","No obvious reaction","SUV","vehicle started turning before ped reached curb",-4,4,4,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","Walk","FDW",78,45.8,33.5,-0.69,-4.57,0,"Fri",FALSE,"15","1517","1217",FALSE,FALSE
"2021-11-18 6407",1654,"JB",2022-05-24 11:01:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 15:18:53,2021-11-19 15:18:53,0,"1",NA,NA,1,"Inside the first crosswalk",2021-11-19 15:18:53,"Driver fully stopped","No obvious reaction","Sedan","vehicle blocked crosswalk",0,0,0,FALSE,FALSE,TRUE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Walk","Solid Don't Walk","Red","Walk","Solid Don't Walk","Red","Walk","Solid Don't Walk","Red","Red","Walk","Walk",78,45.8,33.5,-0.69,-4.57,0,"Fri",FALSE,"15","1517","1217",FALSE,FALSE
"2021-11-18 6407",1658,"JB",2022-05-24 11:11:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 15:21:55,2021-11-19 15:21:55,0,"2",NA,NA,1,"Inside the first crosswalk",2021-11-19 15:21:59,"Driver fully stopped","No obvious reaction","Sedan","vehicle started turning before ped reached curb",-4,4,4,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","Walk","FDW",78,45.8,33.5,-0.69,-4.57,0,"Fri",FALSE,"15","1517","1217",FALSE,FALSE
"2021-11-18 6407",1658,"JB",2022-05-24 11:11:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 15:21:55,2021-11-19 15:21:55,0,"2",NA,NA,2,"Before the first crosswalk",2021-11-19 15:22:03,"No obvious reaction","No obvious reaction","SUV","vehicle went before ped reached curb",-8,8,8,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","Walk","FDW",78,45.8,33.5,-0.69,-4.57,0,"Fri",FALSE,"15","1517","1217",FALSE,FALSE
"2021-11-18 6407",1660,"JB",2022-05-24 11:17:00,"JB",6407,2021-11-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-11-19 15:24:27,2021-11-19 15:24:27,0,"1",NA,NA,1,"Before the first crosswalk",2021-11-19 15:24:30,"Driver slowed down","No obvious reaction","Van (mini van, sprinter van, etc.)","vehicle started turning in front of ped then stopped and went before ped reached curb",-3,3,3,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","Walk","FDW",78,45.8,33.5,-0.69,-4.57,0,"Fri",FALSE,"15","1517","1217",FALSE,FALSE
"2021-11-18 6407",1665,"JB",2022-05-24 11:30:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 15:31:51,2021-11-19 15:31:51,0,"3",NA,NA,1,"Inside the first crosswalk",2021-11-19 15:31:58,"No obvious reaction","Stopped and waited for the vehicle","Sedan","vehicle went before ped reached curb",-7,7,7,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","Walk","FDW",81,45.2,32.6,0.29,-4.96,0,"Fri",FALSE,"15","1517","1217",FALSE,FALSE
"2021-11-18 6407",1671,"JB",2022-05-26 16:48:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 14:04:28,2021-11-19 14:04:28,0,"0","ped crossed when not supposed to",NA,1,"Did not stop",2021-11-19 14:04:24,"No obvious reaction","No obvious reaction","Sedan","vehicle went in front of ped",4,-4,-4,TRUE,FALSE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","FDW","FDW",84,47.8,35.3,0.04,-5.19,0,"Fri",FALSE,"14","1214","1217",FALSE,FALSE
"2021-11-18 6407",1671,"JB",2022-05-26 16:48:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 14:04:28,2021-11-19 14:04:28,0,"0","ped crossed when not supposed to",NA,2,"Did not stop",2021-11-19 14:04:26,"No obvious reaction","Slowed down to avoid collision","Sedan","vehicle went in front of ped, but ped crossed at bad time, when crosswalk sign said don't cross",2,-2,-2,TRUE,FALSE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","FDW","FDW",84,47.8,35.3,0.04,-5.19,0,"Fri",FALSE,"14","1214","1217",FALSE,FALSE
"2021-11-18 6407",1671,"JB",2022-05-26 16:48:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 14:04:28,2021-11-19 14:04:28,0,"0","ped crossed when not supposed to",NA,3,"Did not stop",2021-11-19 14:04:34,"No obvious reaction","No obvious reaction","Sedan","vehicle went before ped reached curb",-6,6,6,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","FDW","FDW",84,47.8,35.3,0.04,-5.19,0,"Fri",FALSE,"14","1214","1217",FALSE,FALSE
"2021-11-18 6407",1672,"JB",2022-05-26 16:51:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 14:06:26,2021-11-19 14:06:26,0,"2",NA,NA,1,"Inside the first crosswalk",2021-11-19 14:06:32,"Driver fully stopped","No obvious reaction","SUV","vehicle went before ped reached curb",-6,6,6,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","Walk","FDW",84,47.8,35.3,0.04,-5.19,0,"Fri",FALSE,"14","1214","1217",FALSE,FALSE
"2021-11-18 6407",1677,"JB",2022-05-26 17:27:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 14:10:50,2021-11-19 14:10:50,0,"3",NA,NA,1,"Before the first crosswalk",2021-11-19 14:10:56,"Driver fully stopped","No obvious reaction","Pickup Truck","vehicle went before ped reached curb",-6,6,6,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","Walk","FDW",84,47.8,35.3,0.04,-5.19,0,"Fri",FALSE,"14","1214","1217",FALSE,FALSE
"2021-11-18 6407",1688,"JB",2022-05-26 19:43:00,"JB",6407,2021-11-19,"Clear",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"shopping cart","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 15:56:53,2021-11-19 15:56:53,0,"3",NA,NA,1,"Inside the first crosswalk",2021-11-19 15:56:57,"Driver sped up","No obvious reaction","Van (mini van, sprinter van, etc.)","inched forward; vehicle went before ped reached curb",-4,4,4,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Solid Don't Walk","Solid Don't Walk","Green","Solid Don't Walk","Solid Don't Walk","Green","Solid Don't Walk","Solid Don't Walk","Green","Green","SDW","SDW",81,45.2,32.6,0.29,-4.96,0,"Fri",FALSE,"15","1517","1217",FALSE,FALSE
"2021-11-18 6407",1693,"JB",2022-05-26 19:58:00,"JB",6407,2021-11-19,"Clear",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"personal cart","First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 16:07:37,2021-11-19 16:07:37,0,"1",NA,NA,1,"Did not stop",2021-11-19 16:07:27,"No obvious reaction","No obvious reaction","SUV",NA,10,-10,-10,TRUE,FALSE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Walk","Solid Don't Walk","Red","Walk","Solid Don't Walk","Red","Solid Don't Walk","Solid Don't Walk","Yellow","Red","Walk","SDW",81,45.2,32.6,0.29,-4.96,0,"Fri",FALSE,"16","1517","1217",FALSE,TRUE
"2021-11-18 6407",1693,"JB",2022-05-26 19:58:00,"JB",6407,2021-11-19,"Clear",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"personal cart","First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 16:07:37,2021-11-19 16:07:37,0,"1",NA,NA,2,"Before the first crosswalk",2021-11-19 16:07:45,"Driver fully stopped","No obvious reaction","SUV","vehicle went before ped reached curb",-8,8,8,FALSE,TRUE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Walk","Solid Don't Walk","Red","Walk","Solid Don't Walk","Red","Walk","Solid Don't Walk","Red","Red","Walk","Walk",81,45.2,32.6,0.29,-4.96,0,"Fri",FALSE,"16","1517","1217",FALSE,TRUE
"2021-11-18 6407",1694,"JB",2022-05-26 20:01:00,"JB",6407,2021-11-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-11-19 16:08:07,2021-11-19 16:08:07,0,"0",NA,NA,1,"Inside the first crosswalk",2021-11-19 16:07:57,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)","vehicle went before ped",10,-10,-10,TRUE,FALSE,FALSE,6407,"University Ave / US-189 @ Center St, PVO","SW","EB RT",2021-11-18 07:54:00,2021-11-19 16:46:00,32.8666666665813,4,6,4,NA,FALSE,3,FALSE,NA,1,0,FALSE,19,9,18,1,"Blended",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.23375947,-111.6586908,1804.34726923045,0.139116878,5.375783739,30.58453278,0,0,28.96555723,71.88200438,90,2,0,0,12.02050952,24.46718539,29.389,1.509470056,2.60075925,9,64.69380394,1,1,0,22932.32941,"Walk","Solid Don't Walk","Red","Walk","Solid Don't Walk","Red","Walk","Solid Don't Walk","Red","Red","Walk","Walk",81,45.2,32.6,0.29,-4.96,0,"Fri",FALSE,"16","1517","1217",FALSE,TRUE
