"","GroupSize","logGroupSize","Age_ChildTeen","Gender_Female","Gender_Unknown","OC_Load","OC_StrWhe","OC_SkaSco","OC_Bicycle","OC_Distracted","CWNum1","CDirAppr","RTQueue","VehType2_Small","VehType2_Large","PRCP_01","TEMP","TEMP_5065","TEMP_6580","TEMP_8095","Weekday_M_F","Weekend","TOD2_0611","TOD2_1805","AMPeak","PMPeak","PEDCP_ped_FDW","PEDCP_ped_SDW","VEHCP_veh_Y","VEHCP_veh_R","CURB_RAD","CW_DIST","SB_DIST","RAMPS_2","CRType_Dire","CRType_Blen","CWType_Cont","CWType_None","RT_LNS_05","RT_LNS_2","REC_LNS_1","CHANNEL","Skewed","EXTENSION","RTOR","Street.Lt","BIKE_LN","AADP0100","logAADP","AADT1000","logAADT","RTNotSig","OnRamp","OffRamp","popden_000_qtmi","empden_000_qtmi","per_res_qtmi","per_com_qtmi","per_ind_qtmi","per_vac_qtmi","per_other_qtmi","intden_qtmi","per4wy_qtmi","stops_qtmi","worship_qtmi","schools_qtmi","park_acre_qtmi","income_000_qtmi","avgveh_qtmi","hhsize_qtmi"
"Skewed",-0.0352269739617678,-0.0301276066726163,0.0126035577379761,-0.0519850400996785,0.186643199010698,0.00387249407543083,-0.00385572143823273,-0.00609515924602337,0.0244774457683355,-0.0865104915152694,0.19088741647968,0.0193136014604461,-0.205050429277026,-0.00760723320292967,-0.0224331994276489,0.0461183502041254,0.0340548160751742,-0.0806563243936539,-0.00582823481379207,0.096528308151195,-0.119013384734185,NA,-0.0085380113600193,-0.0398067552394143,-0.0655307330459639,0.0684575973853363,-0.183687259919627,-0.0589899351386343,-0.0348975834412531,-0.075684198417081,0.3901710678576,-0.24123223390449,-0.180031057634307,-0.199260241228845,0.269795533136338,-0.131786517358549,0.22885248145007,0.0616266663532192,0.141297932806987,0.278626205714687,0.422823654458678,0.819956576577494,1,NA,NA,NA,-0.122547168024452,-0.340844700164212,-0.504484562524925,0.307700176486682,0.15654168367052,0.761137265388359,0.359404169001643,0.420710265755084,-0.399545800000774,-0.172074961306274,-0.247083275177413,0.0630984610978917,0.0572686987909142,0.46184310059594,-0.0629966195078824,0.170213374531235,-0.219342266899321,-0.516288514962218,-0.216305673406931,-0.182285093825156,0.0798674669181259,0.297017914922509,0.228187636172946,0.137937265203027
"EXTENSION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RTOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Street.Lt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BIKE_LN",0.203925534310313,0.246669388918395,0.384111421730555,0.183282245344482,-0.155272592194266,-0.0496840684365932,-0.0178265458142186,-0.0393932074607591,0.0245038385481005,0.310138208634333,-0.157768692358718,0.116921414001279,-0.136370219915158,-0.0308038883956464,0.141091011850135,-0.00273549840145764,-0.0143974859291049,-0.137665168524514,-0.0909172913551059,0.0987318149061627,-0.112832594399667,NA,0.205991764702776,-0.0915669756271122,0.288626367153011,-0.12859321808636,0.0690708911204393,0.156328150207508,0.114306429293076,-0.0376814289635143,0.0626747100057962,-0.356760086470657,-0.521819722978094,-0.245724825198511,-0.0722490245136386,-0.162517212373836,0.319674022189359,-0.0122090185597023,-0.0277459413417625,-0.0761256078028559,0.182497211591064,-0.15742132159311,-0.122547168024452,NA,NA,NA,1,-0.162668406991974,-0.12296168558766,-0.101561549898787,-0.0715159542377365,-0.134245161740401,0.284713122240194,-0.0996052227728369,0.045095805171508,-0.338656356910195,0.3333690342018,-0.554844673961366,0.361204769899561,-0.224761019022911,-0.0284665305897299,-0.292366867914491,-0.118083080801263,0.0205048764856583,0.424371714597365,0.436536624285686,0.0132046506271527,0.355518441779451,-0.0326151248148457,0.125771401659924
"AADP0100",0.000559999429253307,0.0496575332200775,-0.0928728840982546,0.0806307569778834,-0.016855851285146,-0.0127051003741099,0.0464940059734966,-0.0358762821476895,-0.0741780827023808,-0.014693980523069,-0.0998992300064661,0.00967622028615523,0.0467798733633901,-0.00894630635068207,-0.0762738888779223,-0.0853491238288639,0.0847963358137764,-0.105990492865242,0.056910546239502,0.0998859107505021,0.0464206845799538,NA,-0.051358603433108,-0.0272762980525931,-0.0408653057418798,0.0722086308829257,0.0589416383575906,0.0354102838251001,0.0303117763164657,0.0233499758444841,-0.528475846144984,0.0263168827529353,0.437892912064842,0.289369093091155,-0.0433819197636928,0.446081490462618,-0.209429499074876,-0.0217707279597377,0.0251326810534981,-0.118852376688795,-0.366222230974994,-0.302250157361671,-0.340844700164212,NA,NA,NA,-0.162668406991974,1,0.827275193516811,-0.0377854190358096,0.0781874628043136,-0.272090776073226,-0.31969747749412,-0.153226608606068,0.55390334146641,0.585136451085031,-0.0658411588399459,0.132255350577745,-0.284002887656235,-0.179668545567512,0.13811035133592,-0.14373623465157,0.472463809557203,0.571642714745931,0.370451402954842,0.108364103889164,0.24546458649991,-0.30193725010012,-0.339192075350229,-0.531268980736024
"logAADP",0.0425218939195541,0.0836619150172624,0.0149215209025456,0.0796017369106575,-0.124317753305869,-0.0127199354399262,0.0428210926447323,-0.0738475843700119,-0.0838237676898522,0.0533394255355318,-0.147438603370135,0.0220002319416278,0.116054735363061,0.0248451175560789,-0.0989987499395214,-0.0621732898829263,0.102211592011634,-0.0454410695771054,0.0442509845479257,0.0673074170914334,0.0773778370878538,NA,0.000655771474568895,0.00821649288920256,0.0240457447644539,-0.0348014295643119,0.131540151975951,-0.0193882180378871,0.0587985768763709,-0.0472309729776508,-0.667839505350261,0.120626569761075,0.563564552037446,0.381750715729947,-0.133074639308066,0.331743221431272,-0.125287250101953,-0.0330193230347131,-0.144518151905595,-0.134534647274395,-0.574507085189169,-0.429834557615371,-0.504484562524925,NA,NA,NA,-0.12296168558766,0.827275193516811,1,-0.0263323969978354,0.0951603357667722,-0.405052206120214,-0.524752423988984,-0.15992491741023,0.567203808753323,0.312829451212709,0.238840165188124,0.0189507611460201,-0.402007228848705,-0.231859888601109,0.0561592477140345,-0.000946252466770258,0.385095085657267,0.83132591449324,0.450202986441147,0.307088804697767,0.224273904989648,-0.334077708078674,-0.428306036118391,-0.465620260250256
"AADT1000",-0.0502426580456474,-0.0993180562532489,-0.0752712757574567,-0.0510572559883485,-0.00538105639274868,-0.0287363096049595,-0.00667880079544334,0.0118690080916723,0.0381321553952788,-0.0798052013341159,0.122290734974067,0.0405916701056728,-0.0235129269243887,0.0336883117999755,0.0130386241008783,0.0148768881512045,0.22655173801164,-0.0845668066924334,0.093210154407562,0.236048429418908,0.0128063344790531,NA,-0.0363111283007518,0.0941855073160103,-0.0865230495757154,-0.0653808748963084,-0.0907027909317085,0.095705336446187,0.00581906137726156,0.139449692702118,0.184012990055615,-0.238209692995157,-0.0808338703701627,0.0831327122715481,0.0746776195338335,-0.105938910516789,-0.00102937716213564,0.00590971344826928,-0.0721997150661385,0.864622735758555,-0.00551116951533805,0.392719602734868,0.307700176486682,NA,NA,NA,-0.101561549898787,-0.0377854190358096,-0.0263323969978354,1,0.871047473538431,-0.0194471954403734,0.0467084888362728,0.600817794435344,-0.224059930765914,-0.0457006606588076,-0.306578815265862,-0.0387096792255293,0.410326837337736,-0.153398411488678,0.0548705727869889,-0.258324630942983,0.192065868238297,-0.108949760403169,-0.234147421511632,-0.0627615301800216,0.0161147327558823,-0.195714285121999,0.0200781635979045,-0.0635372252987689
"logAADT",-0.0674195090815752,-0.149930322137651,-0.12712081785379,-0.0547765129260853,0.0287931411339087,-0.0246517567003983,-0.0051888509818436,0.00702204085663486,0.056389043714146,-0.104521113870286,-0.102013731070851,0.0316371403836007,0.011212387040016,0.0386365096202966,0.0125657120503703,0.0549937238817376,0.252312878507919,-0.0880497671060889,0.100750377223452,0.240841494310991,0.0166876990641372,NA,-0.00124533087134848,0.0451561356334331,-0.0973934447842092,-0.0819249416491167,-0.102684570395883,0.0129722287536718,0.00734886341096675,0.0163827441552144,0.15224779307192,-0.358836342028678,-0.0821758203761203,0.243582026142221,0.235030459185235,-0.148488837116306,0.0823368544018792,0.0151912994707329,-0.0323002279679021,0.603475153239124,0.0746954554051764,0.267458824335522,0.15654168367052,NA,NA,NA,-0.0715159542377365,0.0781874628043136,0.0951603357667722,0.871047473538431,1,-0.0209271155581639,0.154490932573315,0.316453968781149,-0.162667716712056,-0.0888372022615939,-0.392683575094073,0.116036576175188,0.278361716610236,-0.290584075382773,0.0201219199340809,-0.252803075474458,0.228003203675471,0.132539436735459,-0.301903971597847,-0.0127815511814901,0.117074660126099,-0.306531824308453,0.0636567196737245,-0.218278131909481
"RTNotSig",-0.0313501217153239,-0.0356916745160778,0.00611105489504283,-0.077281919103647,0.272976628053025,0.0268331891973673,-0.0312617600265607,0.0127604668846011,-0.0548299015006852,-0.0679787818508199,0.118793698585209,0.0253914319702674,-0.18077811799169,0.00544218683105159,-0.0448054297174559,0.0811245385186196,-0.0621161758776529,-0.144221183774453,-0.0309240744328419,0.0125600187733977,-0.16265917749189,NA,0.0132151853223897,-0.0786689891096788,-0.0432383907941709,0.0568391756472927,-0.213095264840699,-0.126560016062189,-0.0529020326630319,-0.174147497735016,0.483393277388886,-0.253984872188277,-0.196731225642006,-0.156576020235033,0.4091001726199,-0.1035560746157,0.354064425965851,-0.0077795946563783,0.204272091442638,-0.0485072873614413,0.542245571116889,0.880586812542077,0.761137265388359,NA,NA,NA,-0.134245161740401,-0.272090776073226,-0.405052206120214,-0.0194471954403734,-0.0209271155581639,1,0.52001768947313,0.222247007448573,-0.325536431312728,-0.131250793431091,-0.273346609315567,0.149916948445171,-0.108034818299457,0.60122487725372,-0.0907806376088658,0.242001364242853,-0.337508241640645,-0.398904824969,-0.185931325586886,-0.114131079635935,0.182160735796539,0.318404184407619,0.195104066829787,0.0828845908886136
"OnRamp",-0.0475778308227901,-0.0913771979424627,-0.0730577483753937,-0.0623029551980586,0.238234696634902,0.0505913713899139,-0.0353933235644266,-0.0225053449612846,0.0445329530979632,-0.0769628779543268,-0.184384868866451,0.0397065745903015,-0.198790140062383,0.00616142786733117,0.117289557553699,0.0626420461468345,-0.0137138104955972,-0.0859679974314988,0.00907598011822962,-0.0184421259991622,0.0120660652176155,NA,0.0584086920572416,-0.0526298536612292,-0.0251159204675139,-0.0420213137970539,-0.203882317103109,0.0238470674131113,-0.0362958698635238,-0.065165885324123,0.708382875107042,-0.287551588720266,-0.644730592358824,-0.177269153812848,0.467201571942513,-0.11724207635211,0.287494346067001,-0.00880774820865306,0.517116827759985,-0.054918024940293,0.817764645384565,0.443832893682961,0.359404169001643,NA,NA,NA,0.284713122240194,-0.31969747749412,-0.524752423988984,0.0467084888362728,0.154490932573315,0.52001768947313,1,-0.0718565311503088,-0.241312375551873,-0.158791397526847,-0.365906678149228,-0.126985279382345,0.546277784129114,0.261162395252137,-0.373128882088702,-0.0620399729601982,-0.394364841768018,-0.500256810297967,-0.289616212400228,-0.223860640278553,0.0936496550099147,0.0521893034417287,-0.0189166389074999,0.175713424363324
"OffRamp",-0.0167495783942997,-0.0119762681995422,0.0111929309190467,-0.00217485299639115,-0.00728321281783901,-0.0399442458191038,-0.0200022503797587,-0.00450360808923937,-0.0317452911704393,-0.0434949476272559,0.389709478831228,-0.0122584886615585,-0.104972072605242,-0.00260562159966487,-0.0108641961961784,-0.0306158260203899,0.147229161667239,-0.0859596517701077,0.162444789191985,0.0942730804929335,-0.0549351235665244,NA,-0.103899664053034,0.0740723460643583,-0.0680789135366399,-0.00838140669971863,-0.109208378174416,0.0828416539294798,-0.0145736048889096,0.148820575106828,0.18449721428364,-0.162507453254859,-0.125874782144859,-0.100182227665569,0.0820174333648411,-0.0662584106284588,-0.0937903939497995,-0.00497762762038038,-0.134611018906918,0.764273254791774,-0.0878694518720814,0.563426943672246,0.420710265755084,NA,NA,NA,-0.0996052227728369,-0.153226608606068,-0.15992491741023,0.600817794435344,0.316453968781149,0.222247007448573,-0.0718565311503088,1,-0.267585230394351,-0.0646058426339755,-0.189247343159123,-0.060096039119024,0.278535937013447,0.338935762751573,-0.0231233724277016,-0.0529521077453847,0.0275960671581881,-0.335462487105033,-0.0602878742461191,0.0257084292719206,-0.0491332268399947,0.147868726674974,0.135613334058563,0.145213470311524
"popden_000_qtmi",0.0191313916543386,0.0814591923861251,-0.0510011500986037,0.129887254598054,-0.0991935889223077,-0.0228257618502827,0.0268794400779375,-0.0643687698848582,-0.0810687819862352,0.034766351793693,-0.0342059242769804,0.0120375314354964,-0.0694790321944856,0.0294146227588279,-0.0445748357981899,-0.0843800966805117,-0.151629276844575,0.0337263556798186,-0.211297244576623,0.0243460196503444,0.0910565049338772,NA,0.0123113589163518,0.05971981030971,0.0303333250607844,-0.0531867736349354,0.066823430861409,0.0384451107171272,0.0144856130827906,0.0756024050964403,-0.479244744451958,0.197451277516043,0.176173697586311,-0.245412635076777,-0.449070502900295,0.740165545634675,-0.233892664994101,-0.023328940234148,-0.00991826524811007,-0.189002654529978,-0.209096079882133,-0.383858709977631,-0.399545800000774,NA,NA,NA,0.045095805171508,0.55390334146641,0.567203808753323,-0.224059930765914,-0.162667716712056,-0.325536431312728,-0.241312375551873,-0.267585230394351,1,0.427698755330073,0.0733321008025539,-0.200449174804139,-0.191554692673034,-0.219991418955176,0.272854143018169,-0.0639990265282198,0.387851443944185,0.395964157842302,0.64618999720344,-0.185621030206134,0.158828756129084,-0.384682718478724,-0.11943439378878,-0.230020028250918
"empden_000_qtmi",-0.0637885998737546,-0.0415919130847539,-0.280781759311806,-0.0291017726449645,0.0866435800583712,0.0299019176329247,0.00909591589331638,0.0101165391986188,-0.0920251658375854,-0.055808131810045,0.0575277556522258,-0.0267705399793017,-0.0571764921098015,-0.0378067514876049,-0.0517563758479274,-0.0572112892865572,-0.20041592595742,-0.189222775604584,-0.0570339809934304,-0.0438937097328263,-0.0522758502367862,NA,-0.0499240266931869,-0.0396576883829141,-0.0866538270801045,0.0769430748054061,0.013567505631857,0.0424877516656327,-0.0449905231841981,0.18379276706711,-0.267218505107454,0.20472812546166,0.189339566747961,-0.0713992057360816,-0.229904150215651,0.496798923079721,-0.225541163353561,-0.00741480250560724,-0.143595868211334,0.00855845117856865,-0.212664862866113,-0.11454329890802,-0.172074961306274,NA,NA,NA,-0.338656356910195,0.585136451085031,0.312829451212709,-0.0457006606588076,-0.0888372022615939,-0.131250793431091,-0.158791397526847,-0.0646058426339755,0.427698755330073,1,-0.369256490648262,0.279731341894074,-0.120686933053775,0.0842195200425661,0.124765690664468,-0.0242391446867485,0.42097649255061,0.0165535155770413,0.134386141038896,-0.283934300698892,-0.0923202655630056,-0.246032326870917,-0.234369521495013,-0.533926083738558
"per_res_qtmi",0.155582032721328,0.233402399381598,0.350688237981266,0.108219768924167,-0.141741856625626,0.00332653976919098,0.06267320163555,-0.0402807820063827,-0.0729783704588169,0.233052396673013,-0.0155715980895438,0.037928169509018,0.119059187003363,0.020757633139766,-0.00320161999611461,-0.0563159401202159,-0.0579110986083489,0.138009551804882,-0.212807919123427,0.0414320636347843,0.0391243319197203,NA,0.0667024888660034,0.0671206743964004,0.205104571135087,-0.060313447930111,0.212452823814862,0.0338104946831261,0.115407499597282,-0.0379293152403275,-0.381426595122441,0.0929293637984817,0.0810622215192296,-0.123199818998955,-0.362381253347173,-0.271996699594046,0.067646052059078,0.0259329569556767,-0.0111101106416198,-0.171189955195293,-0.380298288823572,-0.328244723611151,-0.247083275177413,NA,NA,NA,0.3333690342018,-0.0658411588399459,0.238840165188124,-0.306578815265862,-0.392683575094073,-0.273346609315567,-0.365906678149228,-0.189247343159123,0.0733321008025539,-0.369256490648262,1,-0.570621823685535,-0.219100041784874,-0.205147097225602,-0.124252488435255,0.273152914704119,-0.312137267181626,0.426585349021738,0.499947994334797,0.323347088825216,0.248997814735984,0.304225909123419,-0.0802750175641535,0.0995621142945986
"per_com_qtmi",-0.118382940105936,-0.17007693603228,-0.262627639742994,-0.106342542908041,0.103009517033748,0.030032929548606,-0.0148845662240194,0.0581706785173059,0.00968224587281973,-0.171490294297546,-0.139864762444296,-0.0537254856579141,0.146696294544553,-0.0199098133387201,-0.101350995078572,0.0575527703868454,0.0741983163949673,0.0135608060588291,0.214292630123016,-0.113449760682058,-0.168098596602279,NA,-0.0749171703177004,-0.0299107239433335,-0.194556090182387,0.101310530307625,-0.0641904146380468,-0.184086734847133,-0.07810055259026,-0.149099422909913,-0.111533562814103,0.137193946039076,0.486474404409661,0.345717097240697,0.188289612561492,0.0687197496281205,-0.0178761616558026,0.000549706822954351,-0.0460761209297333,-0.148050234727121,-0.0729483649862497,0.0652173235162714,0.0630984610978917,NA,NA,NA,-0.554844673961366,0.132255350577745,0.0189507611460201,-0.0387096792255293,0.116036576175188,0.149916948445171,-0.126985279382345,-0.060096039119024,-0.200449174804139,0.279731341894074,-0.570621823685535,1,-0.507115710322722,0.333918042696315,-0.0340277016485958,-0.084462137966279,0.189117125783917,-0.0574576026050556,-0.48478026486936,-0.0979079565670688,-0.0232165306836905,-0.0529320674138314,-0.042423166564809,-0.140672326452324
"per_ind_qtmi",-0.0487394094356623,-0.0974332373617361,-0.0843447636926607,-0.0311330178605975,-0.0364556246479161,-0.00884519911744824,-0.0296765390211273,-0.0104631317704352,0.128312216372096,-0.0705099873705773,0.0799839338774325,0.00928069793534139,-0.154260969789624,-0.0109852163958959,0.162913252715414,-0.0331633909285668,0.179580632940053,-0.0814105057528184,0.134116970836073,0.12252939236287,0.172243738131381,NA,-0.026776753381403,0.0229305364360712,-0.0242597608174101,-0.0744043220073918,-0.0810168214365519,0.211437756958633,-0.00530363693959626,0.201368634937053,0.621716164118942,-0.128322855925654,-0.692211679644781,-0.174805408366334,0.187159240257774,-0.113755320604191,-0.128283470841859,-0.0086814029722473,0.22753127591997,0.395557571172003,0.426688152061718,0.0900800866403258,0.0572686987909142,NA,NA,NA,0.361204769899561,-0.284002887656235,-0.402007228848705,0.410326837337736,0.278361716610236,-0.108034818299457,0.546277784129114,0.278535937013447,-0.191554692673034,-0.120686933053775,-0.219100041784874,-0.507115710322722,1,-0.124051911423547,-0.199269613692606,-0.241777370852808,-0.157673341302398,-0.466263542562485,-0.21449710618681,-0.219790581583706,-0.18666536365573,-0.190139827136384,0.0316221313818602,0.1822728471538
"per_vac_qtmi",-0.0426782650937015,-0.013073773276343,-0.0592907458730359,-0.0690679198609353,0.195595347457511,0.0441630989648909,-0.0367755568169622,-0.0484059173169883,-0.0792014309735015,-0.0917097365035097,0.114912600196638,-0.00822124588781233,-0.112842523247283,-0.0130279782349358,-0.0564858394518638,-0.00292468624108063,0.0146086160956532,-0.00938582010777276,0.162789284418672,-0.135349525493084,-0.191864315098919,NA,-0.0702230071094742,0.0183950105261966,-0.0824044742748161,0.0922971970272206,-0.147596741514827,-0.0542442945316754,-0.0553716661501454,-0.0943084198294002,0.243804657157707,0.212760038032212,0.0228871178111846,-0.161345457581658,0.167327408268385,0.0233509257450704,0.0866635491966059,-0.0166065987239828,0.333484288713636,-0.0671265914331127,0.214129613086383,0.511442068911639,0.46184310059594,NA,NA,NA,-0.224761019022911,-0.179668545567512,-0.231859888601109,-0.153398411488678,-0.290584075382773,0.60122487725372,0.261162395252137,0.338935762751573,-0.219991418955176,0.0842195200425661,-0.205147097225602,0.333918042696315,-0.124051911423547,1,-0.465580042836016,0.199098160912219,-0.363695622498367,-0.445941298921839,-0.162588974007996,-0.150969850825625,0.128894057010252,0.191082764091304,-0.161524209298614,0.0884400096578638
"per_other_qtmi",0.0867369972473283,0.123845849994763,0.170432457651286,0.110112597049035,-0.150816616959006,-0.0643651427608127,-0.0266725549164119,0.0842801610647132,-0.0458499380409793,0.139398541474946,0.208737795821158,0.0129608316211776,0.00698009213823886,-0.0319826235429418,-0.00728523485939666,0.0510213665574371,-0.295999315733286,-0.0864553006055456,-0.249701112872546,-0.0337538947735107,0.0463485763026331,NA,0.0355816378306255,-0.066227109711702,0.0716894058727234,0.0339612869770924,0.046418103791228,0.0166871976282243,-0.00333381482154938,0.0902235291971814,-0.185335236371055,-0.155519982168424,0.178043360739789,-0.111124170680665,-0.271490323125961,0.366907124937126,0.0997416860879042,-0.0119840018609063,-0.505367338638274,0.0852760176393251,-0.238441854455428,-0.0415673986179732,-0.0629966195078824,NA,NA,NA,-0.0284665305897299,0.13811035133592,0.0561592477140345,0.0548705727869889,0.0201219199340809,-0.0907806376088658,-0.373128882088702,-0.0231233724277016,0.272854143018169,0.124765690664468,-0.124252488435255,-0.0340277016485958,-0.199269613692606,-0.465580042836016,1,-0.291321395801933,0.559449328042716,0.150364726949126,0.278072110950438,0.133160021312176,-0.383567707771681,0.00659064488407415,0.239929138969816,0.13157692599674
"intden_qtmi",-0.09775306678747,-0.115729847346421,-0.185918489747695,-0.125719766115728,0.208744642739765,0.041131516859971,0.0458710467184479,0.0150617250261522,-0.0567862489475058,-0.140289021006212,0.0905588164671699,-0.0914324196502094,-0.0576745607840474,0.0164636467767244,-0.0900837475824089,0.0352948405516697,-0.179407940530911,0.0161412201342867,-0.126490434444428,-0.0485674257259003,0.0228722048879085,NA,-0.0636166672665111,0.00544993086950623,-0.063116920665678,0.0623305540538164,0.0883447912824083,-0.100023345140962,-0.046802356671572,-0.0165384964875926,-0.0721490469605453,0.232237606473049,0.109194595305957,0.05126530696566,0.0710146316226733,-0.204810592167489,-0.0381359347533353,0.0565443345156369,-0.159703478223714,-0.251181449675972,-0.141211838688528,0.0994899780723164,0.170213374531235,NA,NA,NA,-0.292366867914491,-0.14373623465157,-0.000946252466770258,-0.258324630942983,-0.252803075474458,0.242001364242853,-0.0620399729601982,-0.0529521077453847,-0.0639990265282198,-0.0242391446867485,0.273152914704119,-0.084462137966279,-0.241777370852808,0.199098160912219,-0.291321395801933,1,-0.386251781316171,0.0474036965033959,-0.0166218309635327,-0.216499747075554,0.147490029180061,-0.0743098778014458,-0.0696265132002319,-0.332852093495433
"per4wy_qtmi",0.0379960922183,0.050541556208779,-0.00725306703706255,0.0738695094493298,-0.112881063620276,-0.0531398018369554,-0.0258648723534744,0.0376053147837801,-0.00835830040417241,0.0592065882547853,0.0147108443122187,-0.0299698400801852,0.0552978210824942,-0.004156333455354,-0.0282402229509796,-0.10605511251086,-0.0940347233662818,-0.129051500537725,0.0498164285110865,-0.087939053972528,-0.00401652782564168,NA,0.0322526188852043,-0.0449174318947314,0.013018392400159,0.0141696939738873,-0.0182059590093161,0.0259932532829923,-0.016428637013932,0.0927268741084275,-0.414650518805875,-0.025687049360723,0.340837543501355,0.281385031080701,-0.0903800587404269,0.454227052757259,-0.212768570224186,-0.0217465538907606,-0.508401232358116,0.132781578233093,-0.367956308273175,-0.241979404591872,-0.219342266899321,NA,NA,NA,-0.118083080801263,0.472463809557203,0.385095085657267,0.192065868238297,0.228003203675471,-0.337508241640645,-0.394364841768018,0.0275960671581881,0.387851443944185,0.42097649255061,-0.312137267181626,0.189117125783917,-0.157673341302398,-0.363695622498367,0.559449328042716,-0.386251781316171,1,0.242521894921383,0.233032547940979,0.243035766587547,-0.397397434020185,-0.32578526052586,-0.139218766503361,-0.31428246587195
"stops_qtmi",0.0864697137912373,0.100423411893139,0.140065072094299,0.0864609088715205,-0.149988611048621,-0.022093073808281,0.0409457985865635,-0.0645116724134391,-0.0697708813249515,0.123406445414409,-0.226014207398953,0.0239055503908569,0.108220073534149,0.0263256181997273,-0.0665107082876409,0.0311390263716643,-0.00217190758739379,0.00712334973515999,-0.097168067110545,0.0456572001416797,0.0905039456172069,NA,0.0559316897017873,-0.0178974312795883,0.0814996120235918,-0.0643362428462874,0.161437527399635,-0.0606370322898584,0.0822300132921137,-0.11746586898074,-0.610241005224064,-0.0233589640954721,0.421907394186855,0.297421012651853,-0.170332535698376,0.0585518405399929,0.124446162141772,0.0152254318758245,-0.190960045407563,-0.238919787678284,-0.527680949015717,-0.47384533065605,-0.516288514962218,NA,NA,NA,0.0205048764856583,0.571642714745931,0.83132591449324,-0.108949760403169,0.132539436735459,-0.398904824969,-0.500256810297967,-0.335462487105033,0.395964157842302,0.0165535155770413,0.426585349021738,-0.0574576026050556,-0.466263542562485,-0.445941298921839,0.150364726949126,0.0474036965033959,0.242521894921383,1,0.388830003773617,0.394481733146683,0.18900951138325,-0.231978927394141,-0.152045282586487,-0.347834764777974
"worship_qtmi",0.202054032321871,0.332386254457832,0.326182105136018,0.233839551941598,-0.108833061589313,-0.0519845943697745,0.0290463694001542,-0.0717926689361792,-0.177307572832768,0.298811111269295,0.0972982136398854,0.105732565523874,-0.0514560926927614,0.03082628576915,-0.0206359201583289,-0.0404284270959414,-0.365464883759223,-0.130249955616456,-0.362215554529215,0.0035836006971588,-0.0892939873181359,NA,0.131156862319466,-0.0207066224486747,0.256081444116007,-0.0754063554331188,0.180688754695197,0.129309065657067,0.118075208958028,0.085606912798933,-0.586488552035242,0.0222568680610249,0.07437447878521,-0.403871358548579,-0.557720283623497,0.451728926129966,0.177517293489282,-0.0200575602624458,-0.13754604571012,-0.125068100189659,-0.354196926265627,-0.22736564160828,-0.216305673406931,NA,NA,NA,0.424371714597365,0.370451402954842,0.450202986441147,-0.234147421511632,-0.301903971597847,-0.185931325586886,-0.289616212400228,-0.0602878742461191,0.64618999720344,0.134386141038896,0.499947994334797,-0.48478026486936,-0.21449710618681,-0.162588974007996,0.278072110950438,-0.0166218309635327,0.233032547940979,0.388830003773617,1,0.271220081050689,0.193947756035802,0.199513798970251,-0.123540612780464,-0.118384758265091
"schools_qtmi",0.233876157097614,0.26611008712735,0.468731842460331,0.109937515870717,-0.143243405562862,-0.0423230734594453,-0.0341899934475288,-0.0345751618405875,-0.0527940576818102,0.346874318873595,-0.125817225347858,0.0947211538763456,0.0529760140438879,-0.0201550751667461,0.0336184403924116,-0.00852915581015263,-0.0195338676022726,-0.186101203056877,0.125815480566456,-0.13629538509424,-0.157913201850678,NA,0.202814979237226,-0.151989603815804,0.266845071633732,-0.0758956893720249,0.0601554386207147,0.0204654197628132,0.103181740921019,-0.135992619799847,-0.27870279114039,-0.243099910725493,0.221895126077563,0.439067735597752,0.225430016523158,-0.206413130117512,0.367678841350745,-0.0155036150965603,-0.375707207062125,-0.0599395870355439,-0.273778701963497,-0.131577755617862,-0.182285093825156,NA,NA,NA,0.436536624285686,0.108364103889164,0.307088804697767,-0.0627615301800216,-0.0127815511814901,-0.114131079635935,-0.223860640278553,0.0257084292719206,-0.185621030206134,-0.283934300698892,0.323347088825216,-0.0979079565670688,-0.219790581583706,-0.150969850825625,0.133160021312176,-0.216499747075554,0.243035766587547,0.394481733146683,0.271220081050689,1,-0.293193854140623,0.384387739283315,-0.330368061124977,0.000772067533162692
