"ID","Folder","Person","TS.of.data.collection","Researcher.Initial","Signal.ID","Date","Weather","Number.of.people.in.group","Age_Child","Age_Teenager","Age_Young_adult","Age_Middle_aged_adult","Age_Older_adult_over_65","Age_Adult_of_unknown_age","Age_ChildTeen","Age_Adult","Gender_Male","Gender_Female","Gender_Unknown_gender","OC_Stroller","OC_Carrying_load","OC_Wheelchair","OC_Skateboard","OC_Scooter","OC_Bicycle","OC_Distracted","OC_Others","Crosswalk.ID","Crossing.location","Crossing.direction","Ped.TS.at.CP.1","Ped.TS.at.CP.2","Ped.TS.at.CP.Diff","RT.queue.length","About.Ped","About.overall.conflict","Vehicle","Stop.location","TS.CP","Reaction.to.conflict","Ped.Reaction","Type","About.Conflict","Encroachment_Time_Pre","Encroachment_Time_Post","Encroachment_Time","Encroachment.Car.Before.Ped","Encroachment.Car.After.Ped","Encroachment.Car.Same.Ped"
3579,"2022-05-26 1229","MH",2022-07-26 16:52:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 23:01:56,2022-05-26 23:01:56,0,"0",NA,NA,1,"Did not stop",2022-05-26 23:01:46,"No obvious reaction","No obvious reaction","SUV",NA,10,-10,-10,TRUE,FALSE,FALSE
3590,"2022-05-26 7211","JB",2022-06-02 04:59:00,"JB",7211,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 08:53:11,2022-05-26 08:53:11,0,"1",NA,NA,1,"Inside the first crosswalk",2022-05-26 08:53:16,"Driver fully stopped","No obvious reaction","Sedan","vehicle started turning before ped reached curb",-5,5,5,FALSE,TRUE,FALSE
3603,"2022-05-26 7211","JB",2022-06-02 06:39:00,"JB",7211,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 10:39:44,2022-05-26 10:39:44,0,"1",NA,NA,1,"Did not stop",2022-05-26 10:39:46,"No obvious reaction","No obvious reaction","SUV","vehicle started turning before ped reached curb",-2,2,2,FALSE,TRUE,FALSE
3604,"2022-05-26 7211","JB",2022-06-02 13:25:00,"JB",7211,2022-05-26,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 14:14:06,2022-05-26 14:14:06,0,"1",NA,NA,1,"Did not stop",2022-05-26 14:14:09,"No obvious reaction","No obvious reaction","SUV","vehicle went before ped reached curb",-3,3,3,FALSE,TRUE,FALSE
3606,"2022-05-26 7211","JB",2022-06-02 13:59:00,"JB",7211,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 14:33:36,2022-05-26 14:33:36,0,"0",NA,NA,1,"Inside the first crosswalk",2022-05-26 14:33:30,"No obvious reaction","No obvious reaction","Sedan","vehicle went before ped started crossing",6,-6,-6,TRUE,FALSE,FALSE
3606,"2022-05-26 7211","JB",2022-06-02 13:59:00,"JB",7211,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 14:33:36,2022-05-26 14:33:36,0,"0",NA,NA,2,"Did not stop",2022-05-26 14:33:35,"No obvious reaction","Stopped and waited for the vehicle","SUV","vehicle didn't see ped crossing, ped had to stop to avoid collision",1,-1,-1,TRUE,FALSE,FALSE
3608,"2022-05-26 7211","JB",2022-06-02 18:06:00,"JB",7211,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 15:18:33,2022-05-26 15:18:33,0,"1",NA,NA,1,"Inside the first crosswalk",2022-05-26 15:18:35,"Driver fully stopped","No obvious reaction","Sedan","vehicle went before ped reached curb",-2,2,2,FALSE,TRUE,FALSE
3610,"2022-05-26 7211","JB",2022-06-02 18:15:00,"JB",7211,2022-05-26,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 15:32:10,2022-05-26 15:32:10,0,"1",NA,NA,1,"Before the first crosswalk",2022-05-26 15:32:17,"Driver fully stopped","No obvious reaction","SUV","vehicle went before ped reached curb",-7,7,7,FALSE,TRUE,FALSE
3612,"2022-05-26 7211","JB",2022-06-02 18:59:00,"JB",7211,2022-05-26,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 16:15:06,2022-05-26 16:15:06,0,"0",NA,NA,1,"Before the first crosswalk",2022-05-26 16:15:00,"No obvious reaction","No obvious reaction","SUV","vehicle turned in front of ped crossing",6,-6,-6,TRUE,FALSE,FALSE
3627,"2022-05-26 7211","JB",2022-06-04 06:35:00,"JB",7211,2022-05-26,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 21:20:22,2022-05-26 21:20:22,0,"1",NA,NA,1,"Did not stop",2022-05-26 21:20:25,"Driver slowed down","No obvious reaction","SUV","it was dark, and the driver didn't see the ped crossing until the vehicle was already turning, almost hit ped. ",-3,3,3,FALSE,TRUE,FALSE
3640,"2022-05-26 7211","JB",2022-06-20 12:45:00,"JB",7211,2022-05-27,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-27 11:04:46,2022-05-27 11:04:46,0,"2",NA,NA,1,"Before the first crosswalk",2022-05-27 11:04:49,"Driver slowed down","No obvious reaction","Sedan","vehicle went before ped reached curb",-3,3,3,FALSE,TRUE,FALSE
3640,"2022-05-26 7211","JB",2022-06-20 12:45:00,"JB",7211,2022-05-27,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-27 11:04:46,2022-05-27 11:04:46,0,"2",NA,NA,2,"Did not stop",2022-05-27 11:04:52,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)","vehicle went befpre ped reached curb",-6,6,6,FALSE,TRUE,FALSE
3649,"2022-06-02 5139","MH",2022-08-05 11:38:00,"MH",5139,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","Mid-block, away from the crosswalk","Leaving Curb",2022-06-02 18:06:51,2022-06-02 18:06:51,0,"1",NA,NA,1,"Did not stop",2022-06-02 18:06:52,"Driver slowed down","No obvious reaction","Sedan",NA,-1,1,1,FALSE,TRUE,FALSE
3663,"2022-06-02 5139","MH",2022-08-08 12:01:00,"MH",5139,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","Mid-block, away from the crosswalk","Leaving Curb",2022-06-03 12:40:45,2022-06-03 12:40:45,0,"0",NA,NA,1,"Did not stop",2022-06-03 12:40:38,"No obvious reaction","No obvious reaction","Sedan",NA,7,-7,-7,TRUE,FALSE,FALSE
3667,"2022-06-02 5139","MH",2022-08-08 12:38:00,"MH",5139,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","Mid-block, away from the crosswalk","Leaving Curb",2022-06-03 15:04:52,2022-06-03 15:04:52,0,"0",NA,NA,1,"Did not stop",2022-06-03 15:04:45,"No obvious reaction","No obvious reaction","SUV",NA,7,-7,-7,TRUE,FALSE,FALSE
3667,"2022-06-02 5139","MH",2022-08-08 12:38:00,"MH",5139,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","Mid-block, away from the crosswalk","Leaving Curb",2022-06-03 15:04:52,2022-06-03 15:04:52,0,"0",NA,NA,2,"Did not stop",2022-06-03 15:04:50,"No obvious reaction","Changed direction","Van (mini van, sprinter van, etc.)",NA,2,-2,-2,TRUE,FALSE,FALSE
3667,"2022-06-02 5139","MH",2022-08-08 12:38:00,"MH",5139,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","Mid-block, away from the crosswalk","Leaving Curb",2022-06-03 15:04:52,2022-06-03 15:04:52,0,"0",NA,NA,3,"Did not stop",2022-06-03 15:05:01,"No obvious reaction","No obvious reaction","Sedan",NA,-9,9,9,FALSE,TRUE,FALSE
3668,"2022-06-02 7070","EW",2022-07-26 17:42:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 10:47:29,2022-06-02 10:47:29,0,"0",NA,NA,1,"Inside the first crosswalk",2022-06-02 10:47:20,"Driver fully stopped","No obvious reaction","Vehicle Pulling a Trailer",NA,9,-9,-9,TRUE,FALSE,FALSE
3670,"2022-06-02 7070","EW",2022-07-26 17:47:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 11:47:31,2022-06-02 11:47:31,0,"1",NA,NA,1,"Before the first crosswalk",2022-06-02 11:47:36,"Driver fully stopped","No obvious reaction","Sedan",NA,-5,5,5,FALSE,TRUE,FALSE
3672,"2022-06-02 7070","EW",2022-07-26 18:03:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 14:16:41,2022-06-02 14:16:41,0,"1",NA,NA,1,"Before the first crosswalk",2022-06-02 14:16:46,"Driver fully stopped","No obvious reaction","SUV",NA,-5,5,5,FALSE,TRUE,FALSE
3675,"2022-06-02 7070","EW",2022-07-26 18:11:00,"EW",7070,2022-06-02,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 15:20:57,2022-06-02 15:20:57,0,"2",NA,NA,1,"Before the first crosswalk",2022-06-02 15:21:04,"Driver fully stopped","No obvious reaction","Pickup Truck",NA,-7,7,7,FALSE,TRUE,FALSE
3676,"2022-06-02 7070","EW",2022-08-02 00:06:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 16:31:52,2022-06-02 16:31:52,0,"0",NA,NA,1,"Did not stop",2022-06-02 16:31:42,"No obvious reaction","Stopped and waited for the vehicle","Sedan",NA,10,-10,-10,TRUE,FALSE,FALSE
3682,"2022-06-02 7070","EW",2022-08-02 22:05:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 17:36:16,2022-06-02 17:36:16,0,"0",NA,NA,1,"Before the first crosswalk",2022-06-02 17:36:13,"Driver fully stopped","Slowed down to avoid collision","Sedan",NA,3,-3,-3,TRUE,FALSE,FALSE
3683,"2022-06-02 7070","EW",2022-08-25 14:49:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 18:30:25,2022-06-02 18:30:25,0,"1",NA,NA,1,"Did not stop",2022-06-02 18:30:15,"Driver slowed down","Stopped and waited for the vehicle","Sedan",NA,10,-10,-10,TRUE,FALSE,FALSE
3683,"2022-06-02 7070","EW",2022-08-25 14:49:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 18:30:25,2022-06-02 18:30:25,0,"1",NA,NA,2,"Did not stop",2022-06-02 18:30:17,"Driver slowed down","Stopped and waited for the vehicle","Sedan",NA,8,-8,-8,TRUE,FALSE,FALSE
3683,"2022-06-02 7070","EW",2022-08-25 14:49:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 18:30:25,2022-06-02 18:30:25,0,"1",NA,NA,3,"Before the first crosswalk",2022-06-02 18:30:32,"Driver fully stopped","No obvious reaction","Sedan",NA,-7,7,7,FALSE,TRUE,FALSE
3685,"2022-06-02 7070","EW",2022-08-25 15:12:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 18:49:39,2022-06-02 18:49:39,0,"1",NA,NA,1,"Did not stop",2022-06-02 18:49:31,"Driver slowed down","Stopped and waited for the vehicle","Sedan",NA,8,-8,-8,TRUE,FALSE,FALSE
3685,"2022-06-02 7070","EW",2022-08-25 15:12:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 18:49:39,2022-06-02 18:49:39,0,"1",NA,NA,2,"Did not stop",2022-06-02 18:49:33,"Driver slowed down","No obvious reaction","SUV",NA,6,-6,-6,TRUE,FALSE,FALSE
3685,"2022-06-02 7070","EW",2022-08-25 15:12:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 18:49:39,2022-06-02 18:49:39,0,"1",NA,NA,3,"Did not stop",2022-06-02 18:49:41,"Driver slowed down","No obvious reaction","SUV",NA,-2,2,2,FALSE,TRUE,FALSE
3686,"2022-06-02 7070","EW",2022-08-25 16:19:00,"EW",7070,2022-06-02,"Clear",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 19:30:54,2022-06-02 19:30:54,0,"0",NA,NA,1,"Did not stop",2022-06-02 19:30:45,"Driver slowed down","No obvious reaction","Sedan",NA,9,-9,-9,TRUE,FALSE,FALSE
3686,"2022-06-02 7070","EW",2022-08-25 16:19:00,"EW",7070,2022-06-02,"Clear",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 19:30:54,2022-06-02 19:30:54,0,"0",NA,NA,2,"Did not stop",2022-06-02 19:30:48,"Driver slowed down","Stopped and waited for the vehicle","SUV",NA,6,-6,-6,TRUE,FALSE,FALSE
3686,"2022-06-02 7070","EW",2022-08-25 16:19:00,"EW",7070,2022-06-02,"Clear",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 19:30:54,2022-06-02 19:30:54,0,"0",NA,NA,3,"Did not stop",2022-06-02 19:30:56,"Driver swerved","Ran to avoid collision","Sedan",NA,-2,2,2,FALSE,TRUE,FALSE
3687,"2022-06-02 7070","EW",2022-08-25 16:42:00,"EW",7070,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 21:07:49,2022-06-02 21:07:49,0,"1",NA,NA,1,"Before the first crosswalk",2022-06-02 21:07:56,"Driver fully stopped","No obvious reaction","Sedan",NA,-7,7,7,FALSE,TRUE,FALSE
3688,"2022-06-02 7070","EW",2022-08-25 16:56:00,"EW",7070,2022-06-02,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 21:25:45,2022-06-02 21:25:45,0,"2",NA,NA,1,"Before the first crosswalk",2022-06-02 21:25:49,"Driver fully stopped","No obvious reaction","Sedan",NA,-4,4,4,FALSE,TRUE,FALSE
3689,"2022-06-02 7070","EW",2022-09-10 15:08:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 05:49:45,2022-06-03 05:49:45,0,"1",NA,NA,1,"Inside the first crosswalk",2022-06-03 05:49:50,"Driver fully stopped","No obvious reaction","Sedan",NA,-5,5,5,FALSE,TRUE,FALSE
3690,"2022-06-02 7070","EW",2022-09-10 15:18:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-03 06:15:06,2022-06-03 06:15:06,0,"0",NA,NA,1,"Before the first crosswalk",2022-06-03 06:14:48,"Driver fully stopped","No obvious reaction","Pickup Truck",NA,18,-18,-18,TRUE,FALSE,FALSE
3697,"2022-06-02 7070","EW",2022-09-10 15:46:00,"EW",7070,2022-06-03,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-03 10:14:44,2022-06-03 10:14:44,0,"0",NA,NA,1,"Did not stop",2022-06-03 10:14:39,"Driver slowed down","Stopped and waited for the vehicle","SUV",NA,5,-5,-5,TRUE,FALSE,FALSE
3699,"2022-06-02 7070","EW",2022-09-10 15:51:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 10:25:38,2022-06-03 10:25:38,0,"1",NA,NA,1,"Before the first crosswalk",2022-06-03 10:25:44,"Driver fully stopped","No obvious reaction","Sedan",NA,-6,6,6,FALSE,TRUE,FALSE
3700,"2022-06-02 7070","EW",2022-09-10 15:53:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-03 10:44:07,2022-06-03 10:44:07,0,"2",NA,NA,1,"Before the first crosswalk",2022-06-03 10:44:11,"Driver fully stopped","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-4,4,4,FALSE,TRUE,FALSE
3705,"2022-06-02 7070","EW",2022-09-10 16:10:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-03 13:08:21,2022-06-03 13:08:21,0,"4",NA,NA,1,"Inside the first crosswalk",2022-06-03 13:08:26,"Driver fully stopped","No obvious reaction","SUV",NA,-5,5,5,FALSE,TRUE,FALSE
3706,"2022-06-02 7070","EW",2022-09-10 16:14:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 13:41:10,2022-06-03 13:41:10,0,"1",NA,NA,1,"Before the first crosswalk",2022-06-03 13:41:14,"Driver fully stopped","No obvious reaction","SUV",NA,-4,4,4,FALSE,TRUE,FALSE
3707,"2022-06-02 7070","EW",2022-09-10 16:18:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-03 14:24:33,2022-06-03 14:24:33,0,"5+",NA,NA,1,"Before the first crosswalk",2022-06-03 14:24:36,"Driver fully stopped","No obvious reaction","SUV",NA,-3,3,3,FALSE,TRUE,FALSE
3708,"2022-06-02 7070","EW",2022-09-10 16:23:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 14:56:04,2022-06-03 14:56:04,0,"1",NA,NA,1,"Before the first crosswalk",2022-06-03 14:56:08,"Driver fully stopped","Sped up to avoid collision","Large truck (Semi-Truck, Fedex Truck, Uhaul)",NA,-4,4,4,FALSE,TRUE,FALSE
3710,"2022-06-02 7070","EW",2022-09-13 09:14:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 15:10:03,2022-06-03 15:10:03,0,"0",NA,NA,1,"Did not stop",2022-06-03 15:10:00,"Driver slowed down","Stopped and waited for the vehicle","Pickup Truck",NA,3,-3,-3,TRUE,FALSE,FALSE
3712,"2022-06-02 7070","EW",2022-09-13 09:20:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 15:33:46,2022-06-03 15:33:46,0,"0",NA,NA,1,"Did not stop",2022-06-03 15:33:42,"Driver slowed down","Stopped and waited for the vehicle","Sedan",NA,4,-4,-4,TRUE,FALSE,FALSE
3713,"2022-06-02 7070","EW",2022-09-13 09:25:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-03 15:58:44,2022-06-03 15:58:44,0,"3",NA,NA,1,"Before the first crosswalk",2022-06-03 15:58:35,"Driver fully stopped","Stopped and waited for the vehicle","SUV",NA,9,-9,-9,TRUE,FALSE,FALSE
